depth_ft,weight_on_bit_klb,torque_ftlb,rpm,anhydrite_pct,calcite_pct,chlorite_pct,epidote_pct,hematite_pct,quartz_pct,h2s_shakers_ppm,h2s_rig_floor_ppm,h2s_pits_ppm,hardness_index,soft_to_hard_ratio,chlorite_likely_imputed,high_wob,high_rpm,high_torque,aggressive_drilling,mse_simplified,quartz_x_wob,rpm_x_torque,hardness_x_wob,rop_ft_hr,rop_transformed
9953.0,51.37,20.0765,79.06,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,0,0,1,0,51.37562993682829,3082.2,1587.24809,218.3225,281.92,12.436256067437505
3382.0,64.09,14.5964,98.24,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,1,1,0,0,64.09463087465203,1281.8000000000002,1433.950336,92.9305,309.64,12.825722464929136
1493.0,17.85,12.8115,96.67,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,17.85844058955224,178.5,1238.487705,13.3875,146.72,9.966771050479302
1472.0,43.13,13.8514,97.18,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,1,0,0,43.13917385028284,431.3,1346.079052,32.347500000000004,146.72,9.966771050479302
7018.0,59.69,18.8964,58.1,0.0,5.0,2.0,0.0,2.0,70.0,0.0,0.0,10.0,5.21,0.0972087210109707,1,0,0,1,0,59.70871600477327,4178.3,1097.88084,310.9849,58.65,7.128707891741187
5761.0,64.54,11.5281,75.45,0.0,10.0,2.0,0.0,0.0,50.0,0.0,0.0,20.0,3.85,0.2399520095980803,1,1,0,0,0,64.55435305519802,3227.0000000000005,869.795145,248.47900000000004,60.59,7.218277098157127
1728.0,10.11,9.7948,76.71,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,10.110947752349958,50.55,751.359108,4.044,792.77,17.284637826233304
6997.0,59.62,18.2842,61.89,0.0,5.0,2.0,0.0,0.0,50.0,0.0,0.0,10.0,3.7,0.1399720055988802,1,0,0,1,0,59.63950041595726,2981.0,1131.6091379999998,220.594,58.02,7.099151738645461
8681.0,55.82,19.8478,72.12,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,0,0,1,0,55.82975549196483,2791.0,1431.423336,198.161,146.72,9.966771050479302
6496.0,60.14,12.5386,58.85,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,60.0,5.36,0.0533262231702439,1,0,0,0,0,60.15679710015935,4510.5,737.89661,322.35040000000004,43.92,6.36563555981943
1269.0,37.12,16.4993,41.42,0.0,0.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,37.12075420585132,371.2,683.401006,27.84,906.11,18.008573819261116
5538.0,30.73,6.6528,83.35,0.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,5.01,0.0571346950435652,1,0,0,0,0,30.737571148006555,2151.1,554.5108799999999,153.9573,73.23,7.7552493232481385
5168.0,49.67,6.9478,49.08,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,49.67259728862823,2980.2000000000003,340.998024,211.0975,131.28,9.585794047886008
8738.0,57.2,19.8626,77.38,0.0,0.0,2.0,0.0,2.0,40.0,0.0,0.0,0.0,2.96,0.0476077124494168,1,0,0,1,0,57.20560119529155,2288.0,1536.967988,169.312,274.39,12.325541565904926
5265.0,55.14,7.3093,48.22,0.0,0.0,2.0,0.0,2.0,50.0,0.0,0.0,0.0,3.66,0.038454143433955,1,0,0,0,0,55.14208367984629,2757.0,352.454446,201.8124,169.14,10.470043086203333
779.0,0.0,1.3497,29.58,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,0.0001395558095637,0.0,39.924126,0.0,286.07,12.496333042653854
9717.0,55.56,17.9375,54.92,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,0,0,1,0,55.56752637711055,1111.2,985.1275,80.562,130.88,9.57549083427261
6615.0,48.04,13.667,48.92,0.0,5.0,2.0,0.0,0.0,30.0,0.0,100.0,0.0,2.3,0.2332555814728423,1,0,0,0,0,48.0469557806908,1441.2,668.58964,110.492,96.11,8.573605346874444
10753.0,50.8,20.1576,79.47,0.0,0.0,10.0,5.0,0.0,30.0,0.0,0.0,0.0,2.675,0.2856326763781777,0,0,0,1,0,50.80875368563934,1524.0,1601.924472,135.89,182.99,10.756545426790831
6578.0,59.64,15.0979,79.38,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.31,0.0666555574070988,1,0,0,0,0,59.649361594297766,3578.4,1198.471302,257.0484,128.01,9.500870161202183
7244.0,60.18,17.5393,59.88,0.0,5.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,3.0,0.1749562609347663,1,0,0,1,0,60.19777679898443,2407.2,1050.253284,180.54,59.07,7.148282297939867
9237.0,55.36,16.7648,66.98,0.0,0.0,2.0,0.0,0.0,60.0,0.0,100.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,55.368023624894604,3321.6,1122.906304,235.28,139.94,9.803340647831353
6700.0,57.17,15.2012,59.87,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.0533262231702439,1,0,0,0,0,57.182955100982205,4287.75,910.095844,306.43120000000005,70.24,7.634813464848321
9401.0,65.97,1.8218,28.26,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,65.97049618415575,3958.2,51.48406800000001,280.3725,103.75,8.814412610415642
4439.0,55.23,14.2276,99.12,0.0,0.0,5.0,5.0,5.0,20.0,0.0,0.0,0.0,2.125,0.1666111296234588,0,0,1,0,0,55.24579215802911,1104.6,1410.239712,117.36375,89.29,8.346337810198456
1974.0,39.97,13.4753,97.17,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,39.97329225309514,199.85,1309.394901,15.988,397.71,13.911594269374316
9481.0,71.92,2.9724,28.66,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,71.92157494886301,4315.2,85.188984,305.66,54.08,6.908740240073431
2584.0,46.47,13.5564,99.06,10.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.75,2.395209580838324,1,0,1,0,0,46.47342759382322,232.35,1342.896984,34.8525,391.78,13.844469183524605
6037.0,55.17,11.0561,61.85,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.0666555574070988,1,0,0,0,0,55.17193766055085,3310.2000000000003,683.819785,237.7827,352.9,13.384452689368239
3126.0,65.28,12.5607,98.13,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,1,1,0,0,65.28512699759162,652.8,1232.581491,48.96,240.4,11.795510695672538
5867.0,64.54,10.8791,64.86,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,20.0,4.4,0.1166472254624229,1,1,0,0,0,64.55397264209901,3872.400000000001,705.618426,283.97600000000006,50.49,6.726139554858869
935.0,3.99,1.3497,25.81,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,3.990237414005316,19.950000000000003,34.835756999999994,1.596,146.72,9.966771050479302
8824.0,57.62,16.514,73.99,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,57.6269757413793,3457.2,1221.8708599999998,244.885,175.15,10.596435574774386
8057.0,54.77,15.1422,75.34,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,60.0,4.25,0.0333277787035494,1,0,0,0,0,54.78260985241517,3286.2000000000003,1140.813348,232.7725,90.46,8.386219984351262
9304.0,60.05,1.1432,24.95,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,60.05022169159024,3603.0,28.52284,255.2125,128.65,9.517617266482343
7430.0,60.22,16.9861,57.94,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,100.0,5.36,0.0533262231702439,1,0,0,1,0,60.245300119125964,4516.5,984.174634,322.7792,38.89,6.061882045165516
9880.0,46.83,1.6669,28.41,0.0,2.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,3.26,0.0888691401910686,1,0,0,0,0,46.83075492792922,2107.35,47.356629,152.6658,62.72,7.314216119310437
9098.0,55.28,15.983,71.18,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,55.29062647057725,3316.8,1137.6699400000002,234.94,107.05,8.914367175368241
7227.0,59.65,17.7679,59.86,0.0,5.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,3.0,0.1749562609347663,1,0,0,1,0,59.66707749669236,2386.0,1063.586494,178.95,62.27,7.294149771917542
3054.0,64.22,12.9074,98.13,0.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.4,0.3992015968063872,1,1,1,0,0,64.22790836140109,321.1,1266.603162,25.688,160.15,10.274583246934169
2619.0,42.39,13.2393,99.15,10.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.75,2.395209580838324,1,0,1,0,0,42.39724715174184,211.95,1312.676595,31.7925,181.12,10.718827212870398
5862.0,65.45,10.6799,64.71,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,20.0,4.4,0.1166472254624229,1,1,0,0,0,65.46661688696803,3927.0,691.096329,287.98,41.58,6.2276791229001995
1138.0,1.94,1.3497,28.36,0.0,0.0,2.0,0.0,0.0,10.0,80.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,1.9402707227668152,19.4,38.277492,1.455,141.38,9.8385365329116
7135.0,60.22,17.7163,58.79,0.0,2.0,2.0,0.0,0.0,30.0,0.0,0.0,100.0,2.21,0.133288903698767,1,0,0,1,0,60.23908633456112,1806.6,1041.541277,133.0862,54.56,6.932472942249461
2050.0,20.76,12.4943,97.22,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,20.768278442349896,103.8,1214.695846,8.304,146.72,9.966771050479302
2620.0,43.59,13.9768,99.04,10.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.75,2.395209580838324,1,0,1,0,0,43.5957851148111,217.95,1384.2622720000002,32.6925,239.27,11.776953214685806
8519.0,69.87,16.2264,75.4,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,1,0,0,0,69.87806294029261,3493.5,1223.4705600000002,248.0385,151.73,10.083960453228281
5007.0,19.91,4.6688,50.07,0.0,0.0,2.0,0.0,0.0,40.0,10.0,0.0,90.0,2.85,0.0499875031242189,1,0,0,0,0,19.913337142269807,796.4,233.766816,56.7435,70.04,7.626623351477115
5991.0,39.12,9.4261,85.07,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.4,0.1166472254624229,1,0,0,0,0,39.1221099840201,2347.2,801.8783269999999,172.128,380.03,13.709188504723842
8376.0,69.89,17.9007,68.07,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,1,0,1,0,69.89693196409716,4193.4,1218.5006489999998,297.0325,175.77,10.609289593768986
4349.0,51.61,6.911,60.72,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,1.1,0.3331112591605596,0,0,0,0,0,51.61864693838862,516.1,419.63592,56.771,48.52,6.621850529561726
5746.0,64.84,11.9116,74.46,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,90.0,4.4,0.1166472254624229,1,1,0,0,0,64.85005028596035,3890.4,886.937736,285.29600000000005,88.24,8.310215065499158
6187.0,59.88,10.5177,59.66,0.0,5.0,2.0,2.0,2.0,50.0,0.0,0.0,100.0,3.94,0.1296056285872986,1,0,0,0,0,59.8910843664017,2994.0,627.4859819999999,235.9272,56.6,7.031655817647376
5997.0,49.74,11.8305,85.37,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.4,0.1166472254624229,1,0,0,0,0,49.74890390359693,2984.4,1009.969785,218.856,113.42,9.101014710036615
7463.0,59.8,16.8017,56.72,0.0,2.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,5.01,0.0571346950435652,1,0,0,0,0,59.82697402841777,4186.0,952.992424,299.598,35.32,5.828381272458247
3068.0,63.42,11.5134,98.06,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,63.43134905512666,317.1,1129.004004,25.368,99.47,8.681197517312313
9726.0,55.19,17.5835,55.61,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.0499875031242189,1,0,0,1,0,55.1969398043648,2207.6,977.818435,157.29149999999998,140.89,9.826590216356049
10194.0,59.72,17.377,84.45,0.0,3.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,1.74,0.6496751624187905,0,0,0,1,0,59.72952172106151,1194.4,1467.48765,103.9128,154.11,10.138624262616204
6811.0,62.2,13.9252,59.81,0.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,100.0,4.6,0.0307644977695739,1,0,0,0,0,62.21446450524488,4043.0,832.866212,286.12,57.57,7.077895147580964
7932.0,69.95,1.276,28.7,0.0,2.0,2.0,0.0,0.0,75.0,0.0,0.0,70.0,5.36,0.0533262231702439,1,1,0,0,0,69.95111209231703,5246.25,36.6212,374.932,32.92,5.661549541081994
8354.0,69.68,17.6278,74.56,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,1,0,1,0,69.68895746451305,4180.8,1314.328768,296.14000000000004,146.72,9.966771050479302
9623.0,68.28,22.3629,52.43,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,1,0,68.28621745066815,4096.8,1172.486847,290.19,188.57,10.867413673337493
3228.0,64.01,12.9664,98.07,0.0,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,1.45,0.0999500249875062,1,1,1,0,0,64.01599140052771,1280.2,1271.614848,92.8145,212.23,11.312015544084518
8415.0,69.87,2.8839,28.13,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,4.95,0.0285673475217826,1,1,0,0,0,69.87302138201117,4890.900000000001,81.124107,345.85650000000004,26.84,5.195265456092308
10871.0,55.06,20.4157,74.2,0.0,0.0,10.0,5.0,0.0,50.0,0.0,0.0,0.0,4.075,0.1817851299763679,0,0,0,1,0,55.06818348517098,2753.0,1514.8449400000002,224.3695,185.1,10.798761143603834
1916.0,34.3,12.6787,97.27,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,34.30212850733344,171.5,1233.2571489999998,13.72,579.39,15.678551474157135
5638.0,64.85,10.0456,75.6,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,80.0,4.31,0.0666555574070988,1,1,0,0,0,64.86178716995188,3891.0,759.44736,279.5035,64.42,7.3890773281119735
8875.0,57.57,15.9756,72.46,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,57.57726674184558,3454.2,1157.591976,244.6725,159.29,10.25546056156389
650.0,11.92,1.3497,26.48,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,11.920243577019017,59.6,35.740056,4.768,146.72,9.966771050479302
9667.0,69.88,1.866,27.39,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.0499875031242189,1,1,0,0,0,69.88118009097205,2795.2,51.10974,199.158,43.3,6.329617523733754
8525.0,70.48,16.6247,74.45,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,1,0,0,0,70.48816107684954,3524.0,1237.7089150000002,250.204,151.65,10.082111959110048
5525.0,65.21,9.4261,82.52,0.0,0.0,2.0,0.0,5.0,60.0,0.0,0.0,100.0,4.525,0.0307644977695739,1,1,0,0,0,65.22390492978191,3912.6,777.841772,295.07525,55.93,6.999375500374021
4527.0,55.57,11.4396,99.12,0.0,0.0,5.0,5.0,30.0,30.0,0.0,40.0,60.0,4.2,0.0769112444239347,0,0,1,0,0,55.59169300080352,1667.1,1133.893152,233.394,52.26,6.817320873842549
8687.0,26.18,14.5152,59.16,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,0,0,0,0,26.185852376691884,1309.0,858.7192319999999,92.939,146.72,9.966771050479302
1532.0,17.19,14.4636,100.19,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,17.199876017746885,85.95,1449.108084,6.876000000000001,146.72,9.966771050479302
8543.0,69.74,16.6616,74.43,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,1,0,0,0,69.74779706311223,3486.9999999999995,1240.122888,247.577,159.04,10.249887222642144
4496.0,54.7,11.3658,99.12,0.0,0.0,5.0,5.0,5.0,40.0,0.0,0.0,20.0,3.525,0.0999800039992001,0,0,1,0,0,54.72411856339114,2188.0,1126.578096,192.8175,46.7,6.522702192392623
10447.0,16.29,17.023,41.23,0.0,0.0,10.0,5.0,0.0,40.0,0.0,0.0,0.0,3.375,0.2221728504776716,0,0,0,1,0,16.659399099999998,651.5999999999999,701.8582899999999,54.97875,1.89,1.2158511116632036
1779.0,9.49,8.5557,76.7,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,9.49118334179064,94.9,656.2221900000001,7.1175,554.54,15.463950844271572
10803.0,64.77,23.2775,76.24,0.0,0.0,10.0,10.0,0.0,40.0,5.0,0.0,0.0,3.7,0.1999600079984003,0,1,0,1,0,64.77636860905763,2590.8,1774.6765999999998,239.649,278.65,12.388451459776968
9866.0,3.23,2.3602,32.62,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,2.85,0.0499875031242189,1,0,0,0,0,3.2303834340554807,129.2,76.989724,9.2055,200.78,11.101739849272088
6052.0,55.03,9.9719,59.82,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.4,0.1166472254624229,1,0,0,0,0,55.03556454345149,3301.8,596.519058,242.13200000000003,107.19,8.918556805680339
2586.0,24.19,12.664,99.15,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,24.19855745655285,120.95,1255.6356,9.676000000000002,146.72,9.966771050479302
9001.0,55.32,17.7015,66.87,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,4.95,0.0285673475217826,1,0,0,1,0,55.32567123085953,3872.4,1183.699305,273.834,208.71,11.248291781839576
430.0,6.56,1.3497,31.02,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,6.560194851277516,32.8,41.86769399999999,2.624,214.86,11.359114774962201
2498.0,43.19,13.0401,99.25,0.0,0.0,2.0,0.0,0.0,5.0,30.0,0.0,0.0,0.4,0.3992015968063872,1,0,1,0,0,43.1932702393496,215.95,1294.229925,17.276,395.75,13.889491159860853
9171.0,58.05,1.6743,28.32,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,58.05108330308431,3483.0,47.416176,246.7125,43.76,6.356376420281333
5872.0,65.14,11.2552,64.83,0.0,5.0,2.0,0.0,0.0,60.0,0.0,0.0,10.0,4.4,0.1166472254624229,1,1,0,0,0,65.15612184304021,3908.4,729.674616,286.61600000000004,45.25,6.441661203863436
4666.0,79.87,13.9989,99.21,0.0,10.0,5.0,0.0,30.0,30.0,0.0,0.0,100.0,4.175,0.2499583402766205,0,1,1,0,0,79.89133708509756,2396.1000000000004,1388.830869,333.45725,65.08,7.417748456278123
3815.0,64.52,16.9861,97.16,0.0,0.0,2.0,0.0,5.0,10.0,0.0,0.0,0.0,1.025,0.1332445036642238,1,1,1,1,1,64.52640373069998,645.1999999999999,1650.369476,66.133,257.71,12.071966512683757
2875.0,65.57,16.7353,99.14,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,1,1,0,0,65.57494099777242,655.6999999999999,1659.137642,60.65225,335.78,13.169807904635457
1102.0,8.7,1.3497,26.66,0.0,0.0,2.0,0.0,0.0,10.0,80.0,0.0,0.0,0.75,0.1998001998001998,1,0,0,0,0,8.700208706003131,87.0,35.983002,6.525,172.4,10.539009687029475
5370.0,60.19,10.5545,84.34,0.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.31,0.0666555574070988,1,0,0,0,0,60.19817641710296,3611.4,890.1665300000001,259.41889999999995,108.86,8.968222584381563
4985.0,24.58,8.3492,87.28,0.0,0.0,5.0,0.0,0.0,60.0,10.0,0.0,90.0,4.325,0.0833194467588735,0,0,0,0,0,24.58542402810569,1474.8,728.718176,106.3085,134.34,9.663851037358063
7211.0,60.18,17.7531,59.66,0.0,5.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,3.0,0.1749562609347663,1,0,0,1,0,60.195564290169,2407.2,1059.149946,180.54,68.04,7.54375667055736
6639.0,59.87,15.3413,59.67,0.0,5.0,2.0,5.0,2.0,15.0,0.0,100.0,0.0,1.685,0.3180372557928214,1,0,0,0,0,59.87851628403572,898.05,915.415371,100.88095,107.48,8.92722242006113
4127.0,64.06,14.6628,98.16,10.0,0.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.175,1.4985014985014986,0,1,1,0,0,64.069637097074,640.6,1439.300448,75.27050000000001,149.34,10.028420857161938
238.0,5.46,1.3497,22.3,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,5.460144940335163,27.3,30.09831,2.184,207.65,11.228945314765719
375.0,5.17,1.3497,33.1,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,5.170304471273768,25.85,44.67507,2.068,146.72,9.966771050479302
10576.0,21.34,18.7415,60.91,0.0,0.0,10.0,10.0,0.0,40.0,10.0,0.0,0.0,3.7,0.1999600079984003,0,0,0,1,0,21.390780461076517,853.6,1141.544765,78.958,22.47,4.810393689948676
8645.0,53.85,19.5307,72.03,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,3.55,0.03999200159968,1,0,0,1,0,53.85477203636703,2692.5,1406.796321,191.1675,294.79,12.620477385677487
9223.0,55.48,16.5804,67.96,0.0,0.0,2.0,0.0,0.0,60.0,0.0,100.0,0.0,4.25,0.0333277787035494,1,0,0,0,0,55.487480111417945,3328.8,1126.803984,235.79,150.63,10.05847979104543
6860.0,60.25,14.2497,59.88,0.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,100.0,4.6,0.0307644977695739,1,0,0,0,0,60.268283094836086,3916.25,853.2720360000001,277.15,46.66,6.520491508024475
4533.0,24.98,1.8439,0.06,0.0,0.0,5.0,5.0,30.0,30.0,0.0,40.0,60.0,4.2,0.0769112444239347,0,0,0,0,0,24.980003413576057,749.4,0.110634,104.916,32.4,5.624243212549764
7536.0,60.33,16.9123,59.65,0.0,10.0,2.0,0.0,2.0,55.0,0.0,0.0,80.0,4.31,0.210489387826697,1,0,0,1,0,60.35842543519301,3318.15,1008.8186949999998,260.0223,35.48,5.839206279235599
326.0,3.06,1.3497,33.39,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,3.060173720156503,15.3,45.066483,1.2240000000000002,259.41,12.098361714793471
10506.0,26.84,20.165,60.22,0.0,0.0,10.0,10.0,0.0,40.0,20.0,0.0,0.0,3.7,0.1999600079984003,0,0,0,1,0,26.846738077349904,1073.6,1214.3363,99.308,180.21,10.700367311752107
7213.0,60.1,17.377,59.77,0.0,5.0,2.0,0.0,0.0,40.0,0.0,0.0,100.0,3.0,0.1749562609347663,1,0,0,1,0,60.11913454845247,2404.0,1038.62329,180.3,54.27,6.918152894032286
9169.0,56.24,1.5858,28.19,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,0,0,0,0,56.24094391262669,3374.4,44.70370200000001,239.02,47.35,6.558432632259227
3173.0,63.66,12.5902,98.06,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.75,0.1998001998001998,1,0,1,0,0,63.66642984746628,636.5999999999999,1234.595012,47.745,192.0,10.934355593499719
722.0,0.43,1.3497,30.07,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.3992015968063872,1,0,0,0,0,0.4302765997342057,2.15,40.585479,0.172,146.72,9.966771050479302
6903.0,62.96,15.6216,59.89,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,100.0,4.95,0.0285673475217826,1,0,0,0,0,62.98344218551742,4407.2,935.577624,311.65200000000004,39.9,6.1250878713570795
2583.0,45.15,14.5521,99.07,10.0,0.0,2.0,0.0,0.0,5.0,40.0,0.0,0.0,0.75,2.395209580838324,1,0,1,0,0,45.1531682413568,225.75,1441.6765469999998,33.8625,455.03,14.524708298976583
2755.0,58.47,14.7734,96.81,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.575,1.3972055888223551,1,0,0,0,0,58.47478780414435,292.35,1430.212854,33.62025,298.71,12.675393275254295
9314.0,75.14,2.2938,28.48,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,75.140814251826,4508.4,65.32742400000001,319.345,80.22,8.023241217622806
9238.0,55.42,17.6425,66.82,0.0,0.0,2.0,0.0,0.0,60.0,0.0,100.0,0.0,4.25,0.0333277787035494,1,0,0,1,0,55.42776748929301,3325.2000000000003,1178.8718499999998,235.535,151.76,10.084653451486329
9290.0,54.63,20.6149,57.74,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4.25,0.0333277787035494,1,0,0,1,0,54.6381122083146,3277.8,1190.304326,232.1775,146.72,9.966771050479302
4301.0,64.15,12.2214,99.07,0.0,20.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,1.425,2.4975024975024978,0,1,1,0,0,64.17244252266914,641.5,1210.774098,91.41375,53.94,6.9017890209668735
3964.0,64.74,15.179,108.89,5.0,0.0,2.0,0.0,5.0,10.0,20.0,0.0,0.0,1.2,0.4663557628247834,1,1,1,0,0,64.74913929394525,647.4,1652.84131,77.68799999999999,180.84,10.713154618642506
2907.0,62.22,13.8514,99.16,5.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.925,0.6993006993006993,1,0,1,0,0,62.230055676286696,622.2,1373.504824,57.5535,136.58,9.720156556157585
9408.0,70.02,2.434,28.42,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,100.0,4.25,0.0333277787035494,1,1,0,0,0,70.02134842651071,4201.2,69.17428000000001,297.585,51.29,6.7676376801252225
